0,left,25000,fit,1525,lates,201,expired,0,imbalance,104,low,0,med,0,high,0
DataSet,801,Constraints,0,run,0,fit,1525,lates,201,expired,0,imbalance,104,low,0,med,0,high,0,Evals,250,MiilsEval,1.872,elapsed,468
Plan by week / day 
Week , Day , Driver ID ,Group,Duty,Expiry Week, Final Year
13,1,  276,CEN,2,36,false
13,1,  492,CEN,1,29,true	ON LATE DUTY!
13,1,  921,MAR,2,13,false
13,1,  979,MAR,2,35,false
13,1, 1068,MAR,2,22,false
13,1, 1440,LON,2,23,false
13,1, 1597,LON,2,28,false
13,1, 1794,LCB,2,7,false
13,1, 2007,EBT,2,35,false
13,2,  314,CEN,1,20,true	ON LATE DUTY!
13,2,  389,CEN,2,18,false
13,2,  413,CEN,2,17,false
13,2,  456,CEN,2,9,false
13,2,  636,CEN,2,2,false
13,2,  705,CEN,2,2,false
13,2,  791,CEN,2,28,false
13,2,  996,MAR,2,3,false
13,2, 1402,LON,2,14,false
13,2, 1691,LCB,2,31,false
13,3,   79,CEN,2,3,false
13,3,  529,CEN,2,13,false
13,3,  816,CEN,2,28,false
13,3,  880,MAR,2,25,false
13,3, 1073,MAR,2,32,false
13,3, 1083,MAR,1,33,true	ON LATE DUTY!
13,3, 1216,MAR,2,21,true
13,3, 1727,LCB,2,29,false
13,3, 1755,LCB,2,5,false
13,4,   34,OFF,1,21,true	ON LATE DUTY!
13,4,   46,OFF,2,17,false
13,4,   57,LMC,2,10,false
13,4,  324,CEN,1,15,true	ON LATE DUTY!
13,4,  617,CEN,2,10,false
13,4,  672,CEN,2,2,false
13,4, 1222,MAR,2,26,true
13,4, 1263,LON,2,25,false
13,4, 1568,LON,2,23,true
13,4, 1610,LON,2,16,false
13,5,  252,CEN,2,4,false
13,5,  375,CEN,2,8,false
13,5,  625,CEN,2,3,false
13,5,  958,MAR,2,18,false
13,5, 1106,MAR,2,22,false
13,5, 1278,LON,2,19,true
13,5, 1298,LON,2,13,true
13,5, 1329,LON,2,36,false
13,5, 1587,LON,1,13,true	ON LATE DUTY!
13,5, 1785,LCB,2,38,false
13,5, 1797,LCB,1,36,true	ON LATE DUTY!
14,1,  278,CEN,2,10,false
14,1,  571,CEN,2,24,true
14,1,  605,CEN,1,33,true	ON LATE DUTY!
14,1,  689,CEN,2,31,false
14,1,  968,MAR,2,8,false
14,1, 1387,LON,2,38,false
14,1, 1453,LON,1,17,true	ON LATE DUTY!
14,1, 1480,LON,2,39,false
14,1, 1497,LON,2,18,false
14,1, 1688,LCB,2,17,true
14,1, 1968,EBT,2,26,true
14,2,  147,CEN,2,25,false
14,2,  206,CEN,2,31,false
14,2,  293,CEN,2,7,false
14,2,  320,CEN,2,20,false
14,2,  575,CEN,2,30,true
14,2, 1003,MAR,2,29,false
14,2, 1277,LON,2,1,false
14,2, 1293,LON,2,30,true
14,2, 1310,LON,2,12,false
14,2, 1351,LON,2,15,false
14,2, 1454,LON,2,30,false
14,3,    7,OFF,2,2,false
14,3,  110,CEN,2,7,false
14,3,  226,CEN,2,20,false
14,3,  245,CEN,2,34,false
14,3,  358,CEN,2,22,false
14,3,  445,CEN,2,36,true
14,3,  590,CEN,2,15,true
14,3,  667,CEN,2,26,false
14,3,  723,CEN,1,16,true	ON LATE DUTY!
14,3, 1434,LON,2,34,false
14,3, 1541,LON,2,26,false
14,3, 1994,EBT,2,30,false
14,4,   87,CEN,2,16,false
14,4,  580,CEN,2,30,false
14,4, 1115,MAR,2,19,false
14,4, 1188,MAR,2,36,false
14,4, 1547,LON,2,5,false
14,4, 1577,LON,2,22,false
14,4, 1805,LCB,2,14,false
14,4, 1995,EBT,2,6,false
14,5,  533,CEN,2,19,false
14,5, 1076,MAR,2,13,false
14,5, 1094,MAR,2,38,false
14,5, 1224,LON,1,14,true	ON LATE DUTY!
14,5, 1338,LON,2,3,false
14,5, 1372,LON,2,6,false
14,5, 1486,LON,2,11,false
14,5, 1732,LCB,2,11,false
14,5, 2005,EBT,2,27,false
15,1,  121,CEN,2,24,true
15,1,  122,CEN,2,9,false
15,1,  360,CEN,2,12,false
15,1,  475,CEN,1,31,true	ON LATE DUTY!
15,1,  555,CEN,2,17,true
15,1,  746,CEN,2,31,false
15,1, 1343,LON,2,31,true
15,1, 1517,LON,2,9,false
15,1, 1668,LON,2,32,false
15,1, 1710,LCB,2,34,true
15,1, 1833,ECB,2,29,false
15,1, 1952,ECB,2,12,false
15,2,  267,CEN,2,22,false
15,2,  429,CEN,1,20,true	ON LATE DUTY!
15,2,  452,CEN,2,2,false
15,2,  692,CEN,2,29,true
15,2,  703,CEN,2,38,false
15,2, 1294,LON,2,1,false
15,2, 1350,LON,2,15,false
15,2, 1368,LON,2,19,false
15,2, 1593,LON,2,35,false
15,2, 1600,LON,2,19,false
15,2, 1859,ECB,2,35,false
15,2, 1868,ECB,2,19,false
15,3,  289,CEN,2,17,false
15,3,  312,CEN,2,25,false
15,3,  336,CEN,1,17,true	ON LATE DUTY!
15,3,  545,CEN,2,12,false
15,3,  574,CEN,2,8,false
15,3,  607,CEN,2,23,true
15,3,  707,CEN,2,27,false
15,3,  738,CEN,2,32,false
15,3,  989,MAR,2,30,true
15,3, 1905,ECB,2,35,true
15,4,   62,LMC,2,32,false
15,4,  414,CEN,2,30,false
15,4,  857,MAR,1,32,true	ON LATE DUTY!
15,4,  866,MAR,2,17,true
15,4,  868,MAR,2,17,false
15,4, 1032,MAR,2,7,false
15,4, 1046,MAR,2,33,false
15,4, 1323,LON,2,5,false
15,4, 1379,LON,2,12,false
15,4, 1902,ECB,1,20,true	ON LATE DUTY!
15,4, 1949,ECB,2,21,false
15,5,  208,CEN,2,6,false
15,5,  602,CEN,1,35,true	ON LATE DUTY!
15,5,  977,MAR,2,38,false
15,5, 1044,MAR,2,20,true
15,5, 1078,MAR,2,26,false
15,5, 1134,MAR,2,10,false
15,5, 1588,LON,1,33,true	ON LATE DUTY!
15,5, 1940,ECB,2,17,false
15,5, 1975,EBT,2,15,false
16,1,   26,OFF,2,32,false
16,1,   40,OFF,2,17,false
16,1,  108,CEN,2,8,false
16,1,  219,CEN,2,32,false
16,1,  362,CEN,2,1,false
16,1,  760,CEN,2,21,false
16,1, 1791,LCB,2,1,false
16,1, 1867,ECB,2,17,false
16,1, 1954,EBT,2,12,false
16,1, 2009,EBT,2,31,true
16,2,   91,CEN,2,35,false
16,2,  301,CEN,2,23,false
16,2,  406,CEN,2,29,false
16,2,  435,CEN,2,25,false
16,2,  541,CEN,2,23,false
16,2, 1040,MAR,2,35,false
16,2, 1142,MAR,2,20,true
16,2, 1214,MAR,2,36,false
16,2, 1375,LON,2,10,false
16,2, 1792,LCB,2,6,false
16,2, 1812,LCB,2,34,false
16,2, 1813,LCB,1,28,true	ON LATE DUTY!
16,3,   32,OFF,2,15,false
16,3,  119,CEN,2,14,false
16,3,  295,CEN,2,3,false
16,3,  354,CEN,2,17,false
16,3,  784,CEN,2,8,false
16,3,  917,MAR,2,36,false
16,3, 1042,MAR,2,28,false
16,3, 1504,LON,2,28,false
16,3, 1664,LON,2,39,false
16,3, 1781,LCB,1,25,true	ON LATE DUTY!
16,3, 1883,ECB,2,12,false
16,4,   66,LMC,1,25,true	ON LATE DUTY!
16,4,  180,CEN,1,30,true	ON LATE DUTY!
16,4,  195,CEN,2,26,false
16,4,  236,CEN,2,1,false
16,4,  273,CEN,2,2,false
16,4,  937,MAR,2,29,false
16,4,  938,MAR,2,19,false
16,4, 1168,MAR,2,31,false
16,4, 1235,LON,2,13,false
16,4, 1295,LON,2,9,false
16,4, 1557,LON,2,4,false
16,5,  115,CEN,2,26,true
16,5,  725,CEN,2,11,false
16,5,  809,CEN,2,19,false
16,5,  820,CEN,2,21,false
16,5,  836,MAR,2,3,false
16,5,  872,MAR,2,17,false
16,5, 1049,MAR,1,36,true	ON LATE DUTY!
16,5, 1645,LON,2,37,false
16,5, 1679,LCB,2,13,false
16,5, 1758,LCB,2,39,false
17,1,   67,LMC,2,4,false
17,1,  307,CEN,2,1,false
17,1,  416,CEN,2,33,false
17,1,  579,CEN,2,38,false
17,1,  585,CEN,2,8,false
17,1,  603,CEN,2,30,false
17,1,  818,CEN,2,17,false
17,1, 1122,MAR,2,22,true
17,1, 1630,LON,1,20,true	ON LATE DUTY!
17,1, 2008,EBT,1,31,true	ON LATE DUTY!
17,2,  112,CEN,2,16,false
17,2,  213,CEN,2,38,true
17,2,  225,CEN,2,3,false
17,2,  337,CEN,2,23,false
17,2,  440,CEN,2,11,false
17,2,  949,MAR,2,24,false
17,2, 1057,MAR,2,3,false
17,2, 1190,MAR,2,36,false
17,2, 1225,LON,2,27,false
17,2, 1467,LON,1,36,true	ON LATE DUTY!
17,2, 1705,LCB,2,36,false
17,2, 1763,LCB,2,16,false
17,3,  319,CEN,2,15,false
17,3,  399,CEN,2,14,false
17,3,  436,CEN,2,22,false
17,3, 1030,MAR,2,34,false
17,3, 1199,MAR,2,14,false
17,3, 1314,LON,2,36,false
17,3, 1426,LON,2,17,true
17,3, 1580,LON,2,19,false
17,3, 1845,ECB,2,29,false
17,3, 1911,ECB,2,24,false
17,4,  212,CEN,2,8,false
17,4,  646,CEN,2,13,false
17,4,  939,MAR,2,27,false
17,4,  976,MAR,2,36,false
17,4, 1217,MAR,2,27,false
17,4, 1398,LON,2,20,false
17,4, 1780,LCB,2,34,true
17,4, 1842,ECB,2,26,false
17,4, 1847,ECB,2,39,false
17,5,  631,CEN,2,17,true
17,5,  727,CEN,1,24,true	ON LATE DUTY!
17,5,  873,MAR,2,30,true
17,5,  940,MAR,2,5,false
17,5, 1098,MAR,2,12,false
17,5, 1169,MAR,2,34,false
17,5, 1309,LON,2,29,false
17,5, 1341,LON,2,20,false
17,5, 1355,LON,2,8,false
17,5, 1717,LCB,2,33,true
18,1,  146,CEN,2,13,false
18,1,  170,CEN,2,21,true
18,1,  323,CEN,1,22,true	ON LATE DUTY!
18,1,  471,CEN,2,11,false
18,1, 1050,MAR,2,4,false
18,1, 1085,MAR,2,31,false
18,1, 1320,LON,2,25,false
18,1, 1358,LON,2,28,false
18,1, 1595,LON,2,29,false
18,1, 1671,LON,2,37,false
18,2,   81,CEN,2,32,true
18,2,  515,CEN,2,23,false
18,2,  544,CEN,2,19,false
18,2,  596,CEN,2,8,false
18,2,  601,CEN,2,9,false
18,2,  855,MAR,2,10,false
18,2,  984,MAR,2,15,false
18,2, 1931,ECB,1,36,true	ON LATE DUTY!
18,3,  128,CEN,2,17,false
18,3,  155,CEN,2,36,false
18,3,  894,MAR,2,24,false
18,3, 1178,MAR,2,34,true
18,3, 1291,LON,2,34,false
18,3, 1307,LON,2,15,false
18,3, 1336,LON,1,25,true	ON LATE DUTY!
18,3, 1515,LON,2,24,false
18,3, 1764,LCB,2,28,false
18,3, 1849,ECB,2,35,false
18,4,   93,CEN,2,18,true
18,4,  194,CEN,2,29,false
18,4,  306,CEN,2,14,false
18,4,  812,CEN,2,25,false
18,4, 1024,MAR,1,22,true	ON LATE DUTY!
18,4, 1154,MAR,2,7,false
18,4, 1271,LON,2,3,false
18,4, 1569,LON,2,34,false
18,4, 1627,LON,2,12,false
18,4, 1920,ECB,2,20,false
18,5,   59,LMC,2,23,false
18,5,  582,CEN,2,34,false
18,5,  622,CEN,2,30,false
18,5,  677,CEN,2,15,false
18,5, 1102,MAR,2,27,false
18,5, 1162,MAR,1,29,true	ON LATE DUTY!
18,5, 1232,LON,2,22,true
18,5, 1296,LON,2,28,false
18,5, 1641,LON,2,27,false
18,5, 1689,LCB,1,19,true	ON LATE DUTY!
18,5, 1737,LCB,2,36,true
18,5, 1993,EBT,2,33,false
19,1,    0,OFF,2,18,false
19,1,  209,CEN,2,27,false
19,1,  296,CEN,2,32,false
19,1,  393,CEN,2,29,false
19,1,  597,CEN,1,39,true	ON LATE DUTY!
19,1,  660,CEN,2,37,false
19,1, 1183,MAR,1,24,true	ON LATE DUTY!
19,1, 1815,ECB,2,9,false
19,2,  330,CEN,2,5,false
19,2,  543,CEN,2,7,false
19,2,  612,CEN,1,38,true	ON LATE DUTY!
19,2,  729,CEN,2,8,false
19,2,  944,MAR,2,6,false
19,2, 1659,LON,2,7,false
19,2, 1816,ECB,2,18,false
19,3,  131,CEN,2,34,false
19,3,  420,CEN,2,10,false
19,3,  753,CEN,2,3,false
19,3, 1292,LON,2,33,false
19,3, 1582,LON,2,24,false
19,3, 1655,LON,2,35,false
19,3, 1941,ECB,2,21,false
19,3, 2000,EBT,2,36,false
19,4,  308,CEN,1,35,true	ON LATE DUTY!
19,4,  613,CEN,2,32,true
19,4,  616,CEN,2,1,false
19,4,  640,CEN,2,19,false
19,4,  661,CEN,2,3,false
19,4,  683,CEN,2,25,false
19,4,  713,CEN,2,32,false
19,4, 1029,MAR,2,22,false
19,4, 1069,MAR,2,9,false
19,4, 1393,LON,2,39,false
19,4, 1510,LON,2,4,false
19,4, 1735,LCB,2,10,false
19,5,  326,CEN,2,4,false
19,5,  332,CEN,2,7,false
19,5,  994,MAR,1,29,true	ON LATE DUTY!
19,5, 1082,MAR,2,26,false
19,5, 1249,LON,2,26,false
19,5, 1406,LON,2,2,false
19,5, 1488,LON,2,5,false
19,5, 1566,LON,2,18,false
20,1,  152,CEN,2,15,false
20,1,  586,CEN,2,20,false
20,1,  783,CEN,2,4,false
20,1,  911,MAR,2,19,false
20,1,  990,MAR,2,23,false
20,1, 1390,LON,2,11,false
20,1, 1713,LCB,2,19,false
20,1, 1887,ECB,2,17,false
20,2,  125,CEN,2,6,false
20,2,  189,CEN,2,3,false
20,2,  341,CEN,2,39,false
20,2,  361,CEN,2,13,false
20,2,  733,CEN,2,22,false
20,2,  904,MAR,2,21,false
20,2,  986,MAR,2,29,false
20,2, 1037,MAR,1,22,true	ON LATE DUTY!
20,2, 1644,LON,1,29,true	ON LATE DUTY!
20,2, 1865,ECB,2,17,false
20,3,  234,CEN,2,36,true
20,3,  472,CEN,2,21,false
20,3,  535,CEN,2,5,false
20,3,  879,MAR,1,26,true	ON LATE DUTY!
20,3,  993,MAR,2,2,false
20,3, 1318,LON,2,25,false
20,3, 1331,LON,2,4,false
20,3, 1383,LON,1,26,true	ON LATE DUTY!
20,3, 1747,LCB,1,22,true	ON LATE DUTY!
20,3, 1862,ECB,2,17,false
20,4,  309,CEN,2,12,false
20,4,  317,CEN,2,32,true
20,4,  342,CEN,1,23,true	ON LATE DUTY!
20,4,  467,CEN,1,26,true	ON LATE DUTY!
20,4, 1035,MAR,2,9,false
20,4, 1377,LON,2,35,false
20,4, 1611,LON,2,26,false
20,5,   28,OFF,2,29,false
20,5,  489,CEN,2,27,false
20,5,  491,CEN,2,11,false
20,5,  710,CEN,2,18,false
20,5, 1196,MAR,2,35,false
20,5, 1354,LON,1,28,true	ON LATE DUTY!
20,5, 1590,LON,2,24,false
20,5, 1701,LCB,2,5,false
20,5, 1919,ECB,2,20,false
20,5, 1999,EBT,2,33,false
21,1,  130,CEN,2,3,false
21,1,  138,CEN,2,1,false
21,1,  154,CEN,2,15,false
21,1,  447,CEN,2,32,false
21,1,  759,CEN,2,26,false
21,1, 1126,MAR,2,3,false
21,1, 1181,MAR,2,2,false
21,1, 1744,LCB,2,23,false
21,1, 1765,LCB,2,11,false
21,1, 1925,ECB,2,3,false
21,1, 1973,EBT,2,14,false
21,2,   70,LMC,2,27,false
21,2,   99,CEN,2,12,false
21,2,  136,CEN,1,34,true	ON LATE DUTY!
21,2,  288,CEN,2,16,false
21,2,  328,CEN,2,25,false
21,2,  486,CEN,2,23,true
21,2,  684,CEN,2,16,false
21,2,  718,CEN,2,10,false
21,2, 1014,MAR,2,12,false
21,2, 1364,LON,2,21,false
21,2, 1700,LCB,2,12,false
21,3,  186,CEN,2,29,false
21,3,  277,CEN,2,25,false
21,3,  448,CEN,2,21,false
21,3,  480,CEN,2,31,false
21,3,  629,CEN,2,21,true
21,3,  704,CEN,2,11,false
21,3,  774,CEN,2,36,false
21,3,  954,MAR,2,38,false
21,3, 1768,LCB,2,12,false
21,3, 1851,ECB,2,32,false
21,3, 1928,ECB,2,1,false
21,4,   31,OFF,2,12,false
21,4,  224,CEN,2,11,false
21,4,  300,CEN,2,6,false
21,4, 1172,MAR,2,4,false
21,4, 1185,MAR,2,37,false
21,4, 1400,LON,2,11,false
21,4, 1559,LON,2,29,false
21,4, 1637,LON,2,32,false
21,4, 1953,ECB,2,15,false
21,5,   42,OFF,2,7,false
21,5,   44,OFF,2,5,false
21,5,   82,CEN,2,32,false
21,5,  243,CEN,2,34,true
21,5,  315,CEN,2,10,false
21,5,  680,CEN,2,26,false
21,5, 1008,MAR,2,4,false
21,5, 1027,MAR,2,24,false
21,5, 1209,MAR,2,23,false
21,5, 1670,LON,2,17,false
21,5, 1884,ECB,2,29,false
22,1,   38,OFF,2,17,false
22,1,   86,CEN,2,17,false
22,1,  340,CEN,2,30,false
22,1,  363,CEN,2,33,false
22,1,  407,CEN,2,16,false
22,1,  496,CEN,2,3,false
22,1, 1219,MAR,1,37,true	ON LATE DUTY!
22,1, 1221,MAR,1,26,true	ON LATE DUTY!
22,1, 1411,LON,2,36,false
22,1, 1422,LON,2,34,false
22,1, 1821,ECB,2,39,false
22,1, 1924,ECB,2,5,false
22,2,  331,CEN,2,39,false
22,2,  550,CEN,2,33,false
22,2,  740,CEN,2,31,false
22,2,  967,MAR,2,27,false
22,2, 1395,LON,2,21,false
22,2, 1443,LON,2,12,false
22,2, 1534,LON,2,30,false
22,2, 1632,LON,2,31,true
22,2, 1698,LCB,2,25,false
22,2, 1790,LCB,2,13,false
22,2, 1878,ECB,2,34,false
22,3,  439,CEN,2,14,false
22,3,  444,CEN,2,11,false
22,3,  509,CEN,2,4,false
22,3,  570,CEN,2,5,false
22,3,  648,CEN,2,15,false
22,3,  971,MAR,2,21,false
22,3, 1198,MAR,2,8,false
22,3, 1428,LON,2,10,false
22,3, 1456,LON,2,5,false
22,3, 1493,LON,2,19,false
22,3, 1556,LON,2,13,false
22,3, 1855,ECB,2,29,false
22,4,  235,CEN,1,33,true	ON LATE DUTY!
22,4,  365,CEN,2,20,false
22,4,  390,CEN,2,24,false
22,4,  853,MAR,2,37,false
22,4, 1061,MAR,2,17,false
22,4, 1067,MAR,2,36,false
22,4, 1286,LON,2,2,false
22,4, 1466,LON,2,10,false
22,4, 1503,LON,2,19,false
22,4, 1543,LON,2,16,false
22,5,  202,CEN,2,36,false
22,5,  230,CEN,2,20,false
22,5,  239,CEN,2,26,false
22,5,  279,CEN,2,35,false
22,5,  313,CEN,2,34,false
22,5,  334,CEN,2,22,false
22,5,  651,CEN,2,26,false
22,5, 1381,LON,2,35,false
22,5, 1874,ECB,2,7,false
23,1,  188,CEN,2,2,false
23,1,  338,CEN,2,14,false
23,1, 1086,MAR,2,22,false
23,1, 1335,LON,2,19,false
23,1, 1370,LON,2,28,false
23,1, 1578,LON,2,33,false
23,1, 1687,LCB,2,21,false
23,1, 1704,LCB,2,20,false
23,1, 1829,ECB,2,5,false
23,1, 1983,EBT,2,10,false
23,2,  192,CEN,2,4,false
23,2,  256,CEN,2,23,false
23,2,  303,CEN,2,25,true
23,2,  532,CEN,2,1,false
23,2,  745,CEN,2,28,false
23,2,  757,CEN,2,24,false
23,2,  909,MAR,2,16,false
23,2,  927,MAR,2,3,false
23,2, 1158,MAR,2,35,true
23,2, 1540,LON,2,19,false
23,3,   43,OFF,2,16,false
23,3,  244,CEN,2,25,false
23,3,  888,MAR,2,25,false
23,3,  926,MAR,2,13,false
23,3, 1256,LON,2,19,false
23,3, 1409,LON,2,29,true
23,3, 1638,LON,2,38,false
23,3, 1647,LON,2,26,false
23,3, 1663,LON,2,34,false
23,3, 1739,LCB,2,28,false
23,4,   88,CEN,2,6,false
23,4,  653,CEN,2,16,false
23,4,  981,MAR,2,26,true
23,4, 1065,MAR,2,23,false
23,4, 1236,LON,2,30,false
23,4, 1299,LON,2,39,false
23,4, 1313,LON,2,19,false
23,4, 1831,ECB,2,18,false
23,4, 1879,ECB,2,32,false
23,4, 1963,EBT,2,33,false
23,5,    4,OFF,2,39,false
23,5,  539,CEN,2,27,false
23,5,  592,CEN,1,30,true	ON LATE DUTY!
23,5,  694,CEN,2,10,false
23,5,  742,CEN,2,33,false
23,5,  908,MAR,2,26,false
23,5, 1302,LON,2,35,false
23,5, 1407,LON,2,28,false
23,5, 1651,LON,2,16,false
23,5, 1823,ECB,2,5,false
24,1,  427,CEN,2,24,false
24,1,  451,CEN,2,19,false
24,1,  516,CEN,2,39,false
24,1,  614,CEN,2,21,false
24,1,  702,CEN,2,23,false
24,1,  886,MAR,2,1,false
24,1, 1176,MAR,2,29,false
24,1, 1212,MAR,2,24,false
24,1, 1361,LON,2,4,false
24,1, 1442,LON,2,1,false
24,1, 1616,LON,2,15,false
24,1, 1938,ECB,2,28,false
24,2,   45,OFF,2,8,false
24,2,   54,LMC,2,35,false
24,2,  200,CEN,2,15,false
24,2,  556,CEN,2,17,false
24,2,  720,CEN,2,28,true
24,2,  923,MAR,2,5,false
24,2, 1022,MAR,1,25,true	ON LATE DUTY!
24,2, 1435,LON,2,26,false
24,2, 1648,LON,2,27,true
24,2, 1725,LCB,2,30,false
24,3,  964,MAR,2,15,false
24,3, 1084,MAR,2,21,false
24,3, 1099,MAR,2,39,false
24,3, 1101,MAR,2,38,true
24,3, 1527,LON,2,30,false
24,3, 1570,LON,2,26,true
24,3, 1690,LCB,2,20,false
24,3, 1770,LCB,2,27,false
24,3, 1872,ECB,2,8,false
24,4,   23,OFF,2,21,false
24,4,  182,CEN,2,36,true
24,4,  286,CEN,2,27,false
24,4,  346,CEN,2,35,false
24,4,  508,CEN,1,29,true	ON LATE DUTY!
24,4, 1403,LON,2,14,false
24,4, 1499,LON,2,21,false
24,4, 1533,LON,2,15,false
24,4, 1612,LON,2,28,false
24,4, 1761,LCB,2,5,false
24,4, 1819,ECB,2,22,false
24,5,    2,OFF,2,37,false
24,5,  686,CEN,2,26,false
24,5,  780,CEN,2,15,false
24,5, 1289,LON,2,14,false
24,5, 1505,LON,2,35,false
24,5, 1662,LON,2,32,false
24,5, 1720,LCB,2,22,false
24,5, 1899,ECB,1,32,true	ON LATE DUTY!
24,5, 1945,ECB,2,15,false
25,1,  409,CEN,2,25,false
25,1,  527,CEN,2,3,false
25,1,  567,CEN,2,12,false
25,1,  654,CEN,2,14,false
25,1,  802,CEN,2,9,false
25,1, 1059,MAR,2,26,false
25,1, 1064,MAR,2,29,false
25,1, 1571,LON,1,27,true	ON LATE DUTY!
25,1, 1633,LON,2,18,false
25,1, 1708,LCB,2,22,false
25,1, 2002,EBT,2,13,false
25,2,  201,CEN,2,13,false
25,2,  259,CEN,2,30,false
25,2,  739,CEN,2,16,false
25,2, 1072,MAR,2,34,false
25,2, 1120,MAR,2,36,false
25,2, 1723,LCB,2,29,false
25,3,  101,CEN,2,21,false
25,3,  588,CEN,2,39,false
25,3,  747,CEN,2,36,false
25,3,  795,CEN,2,36,true
25,3, 1189,MAR,2,24,false
25,3, 1223,MAR,2,18,false
25,3, 1344,LON,2,27,true
25,3, 1841,ECB,2,16,false
25,3, 1889,ECB,2,26,true
25,3, 1903,ECB,2,11,false
25,4,  247,CEN,2,20,false
25,4,  371,CEN,2,23,false
25,4,  459,CEN,1,27,true	ON LATE DUTY!
25,4,  735,CEN,2,16,false
25,4, 1041,MAR,2,7,false
25,4, 1275,LON,2,22,false
25,4, 1408,LON,2,28,false
25,4, 1603,LON,2,14,false
25,4, 1606,LON,2,27,false
25,4, 1750,LCB,2,13,false
25,4, 1943,ECB,2,21,false
25,5,   84,CEN,2,11,false
25,5,  474,CEN,2,28,false
25,5,  576,CEN,2,29,false
25,5,  734,CEN,2,32,false
25,5,  755,CEN,2,1,false
25,5,  863,MAR,2,30,false
25,5, 1047,MAR,2,17,false
25,5, 1697,LCB,2,36,false
25,5, 1771,LCB,2,30,false
25,5, 1864,ECB,2,8,false
25,5, 1979,EBT,2,12,false
26,1,   63,LMC,2,31,false
26,1,  287,CEN,2,24,false
26,1,  397,CEN,2,11,false
26,1,  537,CEN,2,32,false
26,1,  730,CEN,2,37,false
26,1,  845,MAR,2,6,false
26,1,  874,MAR,2,31,false
26,1, 1200,MAR,2,20,false
26,1, 1439,LON,2,26,true
26,1, 1496,LON,2,13,false
26,1, 1643,LON,2,17,false
26,1, 1990,EBT,2,32,false
26,2,   52,LMC,2,36,false
26,2,  140,CEN,2,19,false
26,2,  655,CEN,2,22,false
26,2,  666,CEN,2,28,false
26,2,  670,CEN,1,37,true	ON LATE DUTY!
26,2,  943,MAR,2,1,false
26,2, 1297,LON,2,30,false
26,2, 1300,LON,2,30,false
26,2, 1876,ECB,2,11,false
26,2, 1935,ECB,2,2,false
26,3,   77,CEN,2,31,true
26,3,  349,CEN,2,18,false
26,3,  599,CEN,2,18,false
26,3,  844,MAR,2,16,false
26,3, 1328,LON,2,24,false
26,3, 1386,LON,2,8,false
26,3, 1615,LON,2,39,false
26,3, 1752,LCB,2,12,false
26,3, 1795,LCB,2,2,false
26,3, 1957,EBT,2,1,false
26,3, 2003,EBT,2,10,false
26,4,  123,CEN,2,32,false
26,4,  179,CEN,2,17,false
26,4,  364,CEN,2,36,false
26,4,  633,CEN,2,6,false
26,4, 1054,MAR,2,7,false
26,4, 1201,MAR,2,21,false
26,4, 1339,LON,2,25,false
26,4, 1724,LCB,2,2,false
26,4, 1769,LCB,2,8,false
26,4, 1918,ECB,2,28,false
26,5,  216,CEN,2,10,false
26,5,  522,CEN,2,4,false
26,5,  673,CEN,2,10,false
26,5, 1316,LON,2,30,true
26,5, 1347,LON,2,34,false
26,5, 1373,LON,2,20,false
26,5, 1429,LON,2,1,false
26,5, 1460,LON,2,20,false
26,5, 1561,LON,2,9,false
26,5, 1669,LON,2,14,false
26,5, 1978,EBT,2,15,false
27,1,  151,CEN,2,2,false
27,1,  578,CEN,2,35,false
27,1, 1203,MAR,2,22,false
27,1, 1211,MAR,2,24,false
27,1, 1605,LON,2,37,false
27,1, 1649,LON,2,34,false
27,1, 1946,ECB,2,19,false
27,2,  268,CEN,1,32,true	ON LATE DUTY!
27,2,  615,CEN,2,10,false
27,2,  805,CEN,2,29,true
27,2, 1430,LON,2,39,false
27,2, 1635,LON,2,32,false
27,2, 1642,LON,2,20,false
27,2, 1672,LON,2,32,false
27,2, 1870,ECB,2,23,false
27,3,   83,CEN,2,11,false
27,3,  520,CEN,2,6,false
27,3,  935,MAR,2,16,false
27,3, 1321,LON,2,32,false
27,3, 1621,LON,2,21,false
27,3, 1695,LCB,2,3,false
27,3, 1721,LCB,2,22,false
27,3, 1934,ECB,2,10,false
27,4,  100,CEN,2,30,false
27,4,  503,CEN,2,5,false
27,4,  572,CEN,2,13,false
27,4,  626,CEN,2,7,false
27,4,  732,CEN,2,36,false
27,4,  856,MAR,2,16,false
27,4, 1002,MAR,2,15,false
27,4, 1281,LON,2,29,false
27,4, 1345,LON,2,34,true
27,4, 1613,LON,2,25,false
27,4, 1885,ECB,2,1,false
27,5,   85,CEN,2,29,false
27,5,  497,CEN,2,13,false
27,5,  552,CEN,2,30,false
27,5,  983,MAR,2,24,false
27,5, 1019,MAR,2,17,false
27,5, 1524,LON,2,14,false
27,5, 1579,LON,2,35,false
27,5, 1629,LON,1,36,true	ON LATE DUTY!
27,5, 1685,LCB,2,16,false
28,1,   92,CEN,2,14,false
28,1,  173,CEN,2,36,false
28,1,  264,CEN,2,32,true
28,1,  714,CEN,2,6,false
28,1,  762,CEN,2,37,false
28,1,  841,MAR,2,12,false
28,1, 1418,LON,2,33,false
28,1, 1800,LCB,2,26,false
28,1, 1817,ECB,2,32,false
28,2,  493,CEN,2,8,false
28,2,  526,CEN,2,12,false
28,2,  698,CEN,2,1,false
